,CC,CD,DT,EX,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,PDT,PRP,RB,RBR,RBS,RP,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WRB,averageWordLength,clauseWordNumber,missSpelling,score,sentenceNumber,wordNumber
1532,21,1,19,0,50,25,3,1,13,50,13,1,33,0,43,26,2,0,1,12,0,20,5,1,14,32,5,4,2,2,5.150214592274678,5,10,4,17,233
1533,19,4,48,5,66,37,0,0,23,51,23,0,47,0,24,31,0,0,3,9,0,34,3,6,11,24,15,3,5,4,5.26978417266187,6,12,5,25,278
1534,7,2,23,1,30,13,0,0,6,26,7,0,26,0,14,16,0,0,1,12,0,16,2,3,5,9,5,1,2,4,5.748091603053435,3,3,4,10,131
1535,20,2,42,0,43,26,0,0,19,46,11,0,53,0,46,19,0,0,3,20,0,42,3,3,4,25,7,5,8,1,5.532467532467533,10,8,4,27,231
1536,21,3,56,1,61,33,1,0,26,66,13,0,48,0,26,28,1,0,3,13,0,37,4,18,17,10,15,3,4,1,5.651877133105802,6,14,4,20,293
1537,20,1,16,0,23,11,0,0,3,44,8,0,10,0,29,15,1,0,0,7,0,13,6,3,2,8,6,1,1,1,5.222222222222222,1,4,3,16,135
1538,9,0,29,1,35,8,1,0,14,31,6,0,34,0,15,17,0,1,0,5,0,19,0,12,1,16,2,2,5,2,5.496774193548387,6,12,3,13,155
1539,4,3,27,1,31,12,2,0,15,43,7,1,27,0,15,11,1,0,1,8,0,21,1,11,4,14,7,1,3,5,5.076923076923077,5,4,3,16,182
1540,15,0,34,2,33,20,2,0,5,43,3,0,39,0,16,10,0,0,0,13,0,16,1,4,6,19,10,1,0,2,5.574850299401198,0,11,3,17,167
1541,8,1,50,1,40,19,2,2,11,57,16,1,23,0,20,33,0,0,5,14,0,24,8,8,8,18,10,3,6,1,4.991701244813278,6,21,3,25,241
1542,16,2,33,0,35,24,0,0,9,46,4,0,33,0,27,16,0,0,1,12,0,17,4,2,15,16,11,2,2,1,5.244019138755981,2,9,4,18,209
1543,13,6,51,2,73,27,2,1,13,73,4,0,33,0,58,33,3,1,1,9,0,29,5,6,11,35,9,5,0,5,5.073170731707317,2,22,4,26,287
1544,13,0,21,0,27,17,0,0,6,25,5,0,11,0,38,8,0,0,1,9,0,21,6,7,4,18,3,4,1,1,4.634328358208955,2,19,3,11,134
1545,13,2,50,1,45,15,2,0,20,63,9,0,39,0,24,25,1,0,2,13,0,31,10,4,13,8,12,4,0,1,5.594377510040161,0,4,4,27,249
1546,12,1,21,4,42,11,0,1,4,43,9,1,31,0,25,22,0,0,4,6,0,17,2,7,4,29,7,2,3,4,4.9,5,25,3,21,180
1547,5,1,28,1,30,10,1,0,3,37,5,0,12,0,13,13,0,0,0,7,0,10,2,2,9,11,8,2,1,1,5.269230769230769,2,6,3,12,104
1548,21,0,22,3,24,24,0,0,9,38,4,1,28,0,24,21,0,0,0,9,0,15,1,5,5,20,5,3,6,0,5.576923076923077,7,13,3,11,156
1549,35,1,62,2,77,52,2,0,18,86,10,0,46,0,62,51,1,1,7,27,0,36,25,12,20,16,26,4,6,3,5.370572207084469,6,8,4,29,367
1550,13,1,32,2,29,16,0,1,9,48,8,0,54,0,29,13,0,0,1,19,0,19,0,4,1,21,8,1,3,2,5.806930693069307,3,9,4,20,202
1551,16,7,38,3,43,21,0,0,5,44,7,0,20,0,48,15,0,0,1,18,0,22,8,8,8,24,7,1,4,6,2.834375,5,35,3,15,320
1552,34,0,26,3,71,22,0,0,3,44,2,0,42,0,42,15,1,0,1,12,0,18,1,15,2,46,2,7,2,0,5.220338983050848,2,23,3,3,177
1553,7,0,28,1,34,16,1,0,19,52,32,0,25,0,20,10,0,0,4,4,0,23,4,4,3,11,11,2,5,1,4.882629107981221,6,30,4,17,213
1554,16,4,33,1,53,11,1,2,11,40,23,0,22,0,26,24,0,0,1,12,0,23,12,3,8,18,9,4,1,1,4.806603773584905,1,17,4,18,212
1555,15,0,18,4,26,15,0,0,11,32,16,0,18,0,29,20,0,0,0,17,0,29,3,4,4,17,11,1,2,5,5.357142857142857,7,19,3,14,168
1556,43,8,86,5,98,49,2,0,17,102,16,1,48,0,59,45,1,0,8,33,0,55,4,12,9,35,20,7,7,3,5.0428211586901766,9,15,4,24,397
1557,10,2,45,2,44,15,0,0,11,36,2,0,28,0,28,15,0,0,4,13,0,24,10,1,6,23,3,5,1,1,4.827160493827161,2,17,2,13,162
1558,17,4,35,4,57,25,1,0,5,58,28,0,27,0,25,22,1,0,1,10,0,17,1,7,8,13,20,3,4,4,3.3100961538461537,7,25,3,18,416
1559,20,1,36,2,47,23,2,0,18,70,13,1,50,0,25,20,2,1,1,8,0,27,8,19,10,10,5,2,1,1,5.478571428571429,2,13,4,26,280
1560,17,1,27,0,43,23,0,1,10,41,18,0,39,1,58,17,0,0,4,20,0,32,17,9,7,24,2,4,1,1,5.082304526748971,1,17,4,25,243
1561,11,3,40,3,35,26,1,1,11,54,20,0,24,0,28,24,1,0,2,12,0,23,1,3,3,18,13,2,6,6,5.089201877934272,11,30,4,19,213
1562,18,3,39,3,57,27,0,0,9,47,34,1,31,0,26,25,0,2,1,7,0,15,14,5,23,14,10,3,0,3,5.817073170731708,1,27,5,23,246
1563,37,7,65,4,85,44,0,1,21,96,14,0,40,0,39,40,0,0,7,21,0,46,5,8,21,20,29,12,3,5,5.708791208791209,7,13,5,28,364
1564,25,1,39,4,71,41,1,0,13,57,9,2,55,0,47,29,1,0,5,23,0,37,8,3,5,30,11,3,6,2,5.491582491582491,6,7,4,24,297
1565,30,0,50,0,47,30,2,0,22,70,9,1,24,0,26,29,0,0,2,27,0,40,4,8,13,11,12,6,1,6,5.82258064516129,1,9,4,25,248
1566,19,1,25,2,41,6,1,1,17,48,24,0,18,0,53,23,0,0,1,11,0,30,8,11,6,29,4,0,4,7,4.012345679012346,6,23,3,13,243
1567,5,0,40,2,43,18,0,1,12,36,9,0,43,0,29,25,1,0,1,7,0,17,3,11,8,27,8,5,3,0,5.173913043478261,3,12,4,20,207
1568,18,1,33,1,47,36,1,1,16,69,9,1,28,0,21,29,1,1,2,13,0,23,4,7,15,16,14,3,5,2,6.032128514056225,6,1,5,20,249
1569,2,0,6,1,10,4,0,0,4,7,4,0,8,0,11,3,0,0,0,4,0,9,0,0,0,12,1,0,0,2,4.878048780487805,0,3,2,7,41
1570,13,0,24,2,38,17,4,1,13,38,9,0,24,0,17,26,0,0,5,8,0,18,1,6,7,20,5,1,0,2,4.740963855421687,1,27,2,12,166
1571,19,0,49,8,47,13,0,0,15,76,9,0,23,0,42,20,0,0,2,10,0,34,5,5,8,18,23,5,3,7,4.97071129707113,7,5,3,23,239
1572,5,0,11,1,26,15,0,0,7,17,7,0,29,0,21,20,0,0,2,5,0,12,1,2,7,13,9,1,2,0,5.2631578947368425,2,7,3,14,133
1573,19,0,30,0,31,12,2,1,6,39,10,0,32,0,35,9,3,0,1,15,0,23,1,2,1,18,14,1,3,2,4.761111111111111,3,39,3,25,180
1574,25,0,27,9,52,20,2,0,10,42,10,0,34,1,38,20,2,0,4,10,0,23,5,5,5,28,13,8,4,2,4.768867924528302,9,12,3,22,212
1575,13,4,52,1,47,23,3,0,13,57,22,0,43,0,42,31,1,1,1,12,0,29,7,6,17,23,13,2,1,3,5.266187050359712,0,16,4,31,278
1576,12,1,24,1,44,22,0,0,4,45,5,1,25,0,21,14,0,0,0,9,0,9,2,2,0,13,5,1,0,3,5.62111801242236,2,7,4,15,161
1577,10,2,11,1,21,5,0,1,5,19,2,0,22,0,10,7,1,0,2,2,0,8,1,1,7,9,6,2,0,1,5.0,1,1,3,8,96
1578,13,0,21,2,32,13,0,0,13,26,6,0,30,0,26,17,3,0,0,13,0,31,1,7,2,18,4,3,2,1,4.872222222222222,2,9,4,17,180
1579,19,1,38,0,47,23,1,0,9,44,8,1,38,0,19,21,0,1,2,9,0,20,4,9,10,22,12,3,3,2,5.395348837209302,3,3,4,18,215
1580,14,0,29,0,39,22,2,1,17,25,6,1,35,0,26,18,0,0,2,7,0,30,7,11,10,11,5,1,2,6,5.577889447236181,6,6,4,19,199
1581,18,6,73,3,82,31,2,0,22,98,6,1,45,0,30,31,0,0,4,21,0,41,5,19,21,24,9,3,5,0,5.463068181818182,5,18,4,22,352
1582,1,0,2,2,4,2,0,0,3,1,0,0,4,0,5,5,0,0,1,0,0,4,0,0,3,5,1,0,1,0,5.318181818181818,1,5,2,4,22
1583,8,2,28,1,29,19,2,0,8,38,9,0,30,0,38,9,0,0,5,15,0,20,12,4,0,18,3,2,1,3,4.873626373626373,1,17,3,14,182
1584,14,3,53,3,72,26,0,0,14,75,20,0,40,0,30,22,0,0,2,22,0,33,16,8,29,9,20,5,6,0,6.142857142857143,6,17,5,24,287
1585,10,1,24,4,27,18,0,0,14,35,2,0,19,0,12,18,0,0,3,8,0,20,0,5,14,10,13,2,1,3,5.755244755244755,4,1,3,17,143
1586,14,2,25,8,73,26,1,0,21,54,5,1,55,0,37,28,1,0,3,15,0,32,3,12,12,27,13,3,4,3,5.212765957446808,6,8,3,29,282
1587,14,1,29,7,54,34,1,0,13,44,5,0,41,0,28,25,0,0,3,14,0,23,6,8,21,26,15,5,6,9,5.404347826086957,9,10,3,24,230
1588,0,0,4,0,1,0,0,0,0,1,332,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.225,0,15,3,26,360
1589,12,0,57,0,47,34,0,0,13,49,22,1,49,0,12,20,0,0,2,22,0,25,1,5,11,19,13,4,3,0,5.774074074074074,4,25,5,26,270
1590,11,1,43,4,37,26,0,1,14,52,6,0,22,0,19,24,0,0,1,18,0,34,6,1,15,10,15,2,4,8,5.5721393034825875,8,8,4,20,201
1591,15,0,33,0,32,21,1,0,10,47,8,0,23,1,33,13,0,0,6,10,0,21,3,1,10,13,14,1,2,5,5.172043010752688,4,5,3,25,186
1592,20,0,33,1,31,17,1,1,8,46,13,1,25,0,36,26,0,0,1,19,0,30,4,3,5,21,7,2,5,2,4.291666666666667,6,24,2,20,216
1593,26,2,51,1,52,35,0,1,18,69,13,0,32,0,24,17,0,1,1,10,0,24,2,9,4,16,16,8,4,1,5.677824267782427,7,16,3,18,239
1594,2,1,4,0,9,1,0,0,5,11,0,0,3,0,5,6,0,0,0,0,0,3,0,0,5,5,3,0,0,0,4.590909090909091,0,5,1,6,44
1595,12,0,43,0,43,17,0,1,3,47,6,0,26,0,24,18,0,0,1,5,0,11,1,2,5,9,8,1,2,3,5.048484848484849,4,8,3,17,165
1596,26,3,57,0,43,24,7,3,5,74,32,0,35,0,43,10,1,0,5,27,0,24,4,13,5,21,17,4,2,5,5.171929824561404,5,24,4,29,285
1597,7,1,40,3,55,25,0,1,16,47,9,0,41,0,8,23,0,0,1,11,0,28,3,0,20,26,16,9,5,2,5.343612334801762,4,9,4,25,227
1598,38,2,76,0,72,37,0,3,29,98,28,0,79,0,30,34,1,0,6,24,0,56,2,17,18,23,20,5,5,2,6.044665012406948,9,33,4,29,403
1599,40,10,100,5,94,50,2,0,20,130,26,0,39,0,85,66,2,0,9,39,0,57,5,14,17,54,15,6,6,6,5.330526315789474,9,24,5,39,475
1600,4,2,36,2,32,18,0,0,12,32,20,0,27,0,16,22,0,0,0,18,0,28,4,2,4,18,11,5,5,0,4.6020408163265305,5,21,4,22,196
1601,17,0,54,0,80,44,1,0,14,83,8,2,45,0,31,29,1,0,0,17,0,28,4,7,11,33,11,3,2,2,5.619205298013245,3,5,4,28,302
1602,8,0,4,0,19,6,2,0,3,19,1,0,9,0,19,10,0,0,2,7,0,8,1,1,0,9,3,0,2,1,4.532467532467533,3,10,2,6,77
1603,14,2,25,2,62,27,1,2,8,58,12,1,37,0,40,20,0,1,5,15,0,24,0,10,8,42,7,5,4,4,5.0041322314049586,4,20,4,25,242
1604,4,2,10,3,20,14,1,0,1,33,7,1,9,0,18,15,0,0,1,9,0,16,0,7,3,16,3,1,4,2,4.31404958677686,5,16,3,9,121
1605,17,1,31,2,41,13,3,0,9,42,16,2,18,0,35,24,1,0,3,6,0,17,9,6,11,15,12,4,1,3,5.244318181818182,2,15,3,17,176
1606,25,8,53,2,75,38,1,0,14,97,7,1,51,0,63,40,1,0,5,14,0,34,11,7,15,29,22,4,4,9,5.464088397790055,6,18,4,25,362
1607,6,4,26,1,41,29,0,0,16,44,24,0,41,0,23,18,0,0,4,3,0,22,1,7,2,20,8,0,0,0,6.2304147465437785,0,23,3,29,217
1608,18,0,36,0,54,42,0,0,15,44,19,1,51,0,30,24,0,0,6,12,0,32,3,9,14,30,17,2,2,3,5.196078431372549,5,6,4,30,306
1609,13,0,9,0,29,18,1,2,7,17,0,0,18,0,22,22,0,0,1,6,0,17,0,14,8,17,6,0,7,3,5.930434782608696,7,1,2,12,115
1610,28,2,82,0,74,43,1,3,8,90,30,0,60,1,50,32,1,0,2,32,0,35,16,9,12,33,20,4,9,3,5.48019801980198,11,20,4,35,404
1611,18,7,32,6,33,18,0,1,16,33,8,1,21,0,11,22,0,0,5,7,0,23,3,3,10,4,12,6,7,0,5.20625,6,10,4,17,160
1612,4,2,9,0,13,6,0,0,1,18,4,0,4,0,18,6,0,0,3,2,0,3,5,1,3,17,2,3,0,2,4.923076923076923,2,12,2,6,65
1613,12,2,94,1,83,29,1,0,23,87,6,1,31,0,44,32,1,0,25,30,0,58,8,2,5,26,18,12,2,9,5.366438356164384,6,14,3,22,292
1614,17,5,18,5,30,9,2,0,7,38,6,0,16,0,41,25,0,0,1,8,0,16,4,10,3,20,16,2,2,1,4.722222222222222,1,5,4,16,180
1615,17,0,26,0,41,36,0,0,6,44,7,0,14,0,16,13,0,0,3,19,0,23,3,6,7,11,8,2,3,1,4.857142857142857,4,14,3,11,182
1616,36,3,50,0,50,31,1,0,12,75,34,0,43,0,57,35,1,0,4,29,0,29,7,32,8,41,20,2,6,8,5.34593023255814,9,68,3,17,344
1617,9,0,22,5,31,12,0,2,9,22,6,0,18,0,27,14,0,0,1,3,0,13,2,4,4,19,8,2,4,1,4.962406015037594,4,7,3,12,133
1618,4,0,19,0,24,9,0,0,7,21,7,0,16,0,29,11,0,0,0,6,0,14,3,5,1,16,4,1,3,1,5.508928571428571,3,15,3,18,112
1619,11,0,22,0,27,16,1,0,8,39,14,0,15,0,46,14,0,0,1,7,0,20,8,1,1,17,13,2,4,2,4.177777777777778,4,26,3,13,180
1620,2,2,11,1,28,6,1,1,3,30,7,0,18,0,25,9,2,0,2,8,0,10,2,7,7,11,14,2,2,4,4.878787878787879,4,8,4,10,132
1621,4,4,16,2,15,12,0,0,10,21,1,0,12,0,22,9,0,0,0,10,0,16,0,5,5,8,5,0,3,1,4.903846153846154,4,9,3,10,104
1622,17,1,32,2,49,22,0,0,14,58,7,0,46,1,19,29,0,1,3,9,0,24,5,12,17,10,10,6,3,3,5.960869565217391,4,20,4,22,230
1623,36,1,48,0,106,33,3,0,8,91,36,0,64,0,120,31,0,0,3,32,0,40,28,18,11,59,22,3,9,6,5.037444933920705,9,39,3,40,454
1624,25,3,50,2,59,47,7,0,20,68,16,1,73,0,30,39,2,1,1,13,0,34,1,10,10,31,11,4,6,7,5.564643799472296,7,18,4,33,379
1625,15,0,13,0,16,17,0,0,9,20,14,0,21,0,26,14,0,0,2,10,0,16,8,3,0,11,3,1,3,0,4.75177304964539,3,11,3,9,141
1626,15,1,32,0,61,24,7,0,12,63,5,1,25,0,34,22,2,0,2,14,0,24,7,6,12,13,11,1,6,4,5.573394495412844,5,12,4,23,218
1627,17,1,27,2,49,10,0,1,6,47,11,1,15,0,51,21,0,0,2,13,0,20,4,4,5,26,8,0,1,4,3.7327586206896552,4,24,3,23,232
1628,17,1,36,0,48,15,0,2,11,47,3,0,21,0,46,20,1,0,6,24,0,31,7,3,7,24,12,2,4,9,5.049180327868853,3,9,3,14,183
1629,2,0,13,1,20,12,0,0,6,21,4,0,20,0,13,12,1,0,0,6,0,11,1,0,4,15,5,0,5,1,4.9655172413793105,6,7,3,12,116
1630,8,1,14,1,21,9,0,0,1,21,21,0,9,0,15,5,0,0,1,7,0,10,1,3,4,16,7,1,3,0,4.794871794871795,3,21,3,10,117
1631,17,2,36,0,53,20,0,0,11,62,10,1,30,0,23,15,0,0,3,13,0,26,1,13,13,21,6,1,4,4,5.9911111111111115,5,6,4,22,225
1632,1,1,11,0,23,8,0,0,4,19,1,0,13,0,11,4,0,0,3,6,0,8,1,4,2,11,3,1,0,0,5.907692307692308,0,6,2,6,65
1633,19,3,41,3,66,49,4,0,7,75,12,1,36,0,38,21,0,0,9,19,0,17,15,6,8,15,14,8,6,4,5.600719424460432,8,12,3,21,278
1634,10,4,49,0,69,25,0,0,11,70,50,0,42,0,27,12,0,1,3,14,0,22,16,3,16,11,19,4,2,0,6.2727272727272725,1,43,5,34,286
1635,39,1,90,3,94,43,3,0,24,99,26,1,49,0,79,60,2,0,7,33,0,59,4,14,8,38,36,4,12,11,5.0592255125284735,21,36,3,31,439
1636,13,0,29,0,43,35,0,0,14,40,7,0,39,0,14,15,0,0,0,7,0,26,2,1,12,13,3,1,3,0,4.927884615384615,3,4,3,17,208
1637,5,4,35,0,37,26,0,0,8,49,10,2,33,1,12,16,1,1,0,7,0,13,2,3,4,14,8,2,1,1,5.842391304347826,2,9,3,21,184
1638,21,0,29,1,46,32,2,1,8,39,28,0,48,0,43,30,0,0,2,22,0,28,6,5,6,33,2,2,5,4,5.064056939501779,4,29,4,25,281
1639,6,7,45,4,54,27,0,1,18,69,6,0,19,0,43,28,1,0,4,18,0,33,9,4,10,16,12,6,4,1,5.083333333333333,5,9,4,25,252
1640,13,0,24,2,25,19,1,3,9,34,14,2,21,0,20,15,2,0,1,10,0,18,1,8,4,12,6,3,1,2,5.27027027027027,2,11,3,17,148
1641,11,0,16,0,24,18,0,0,7,34,4,1,24,0,21,15,0,0,1,14,0,18,0,5,8,12,5,2,3,1,5.333333333333333,3,2,3,19,150
1642,21,1,56,0,65,22,1,0,9,60,12,1,39,0,25,18,0,0,0,9,0,24,1,7,12,23,15,1,1,2,5.422594142259414,2,15,4,22,239
1643,16,1,30,1,34,21,0,0,8,42,6,4,42,0,25,14,1,0,0,16,0,27,0,3,7,21,5,1,2,0,5.717821782178218,2,8,4,19,202
1644,7,0,7,0,11,4,1,0,1,13,1,0,8,0,7,3,0,0,0,3,0,2,1,1,1,5,3,0,2,0,4.723404255319149,2,7,2,4,47
1645,12,0,22,1,48,40,1,1,8,52,12,3,50,0,19,20,1,0,1,10,0,13,5,3,5,27,8,3,1,3,4.925,3,24,4,25,240
1646,21,3,91,0,77,67,1,0,19,100,11,0,38,0,19,21,1,0,1,16,0,32,2,5,19,7,29,5,1,7,6.168639053254438,8,9,4,25,338
1647,9,0,36,3,34,10,0,0,6,50,8,1,12,0,22,17,0,0,0,7,0,16,1,2,7,11,12,0,2,3,3.8226600985221677,4,13,3,17,203
1648,13,1,37,4,40,25,0,0,6,53,5,1,27,0,24,19,1,0,3,20,0,29,0,2,5,19,11,3,1,1,5.197916666666667,2,5,4,21,192
1649,13,0,25,1,35,23,1,0,10,34,4,0,36,0,30,22,1,2,1,12,0,24,5,2,7,31,5,2,0,2,4.986046511627907,1,7,3,21,215
1650,1,0,7,1,14,3,0,0,7,21,2,0,11,0,11,11,0,0,1,5,0,12,0,2,1,4,5,0,2,0,5.129411764705883,0,5,3,10,85
1651,18,5,78,2,77,49,0,0,14,97,11,0,38,0,56,48,0,2,3,19,0,37,14,7,19,26,23,4,4,5,5.104683195592287,4,11,4,34,363
1652,15,1,51,2,35,29,2,0,13,39,2,0,30,0,29,6,0,0,4,17,0,31,3,5,4,13,7,6,1,1,4.861878453038674,2,21,3,12,181
1653,18,0,30,2,33,23,0,0,10,38,5,0,32,0,28,26,0,0,2,11,0,18,3,0,7,28,8,2,4,2,5.291428571428572,4,6,3,14,175
1654,40,5,75,1,64,49,0,2,11,129,20,1,45,0,39,36,0,0,3,18,0,31,20,16,20,16,16,4,3,14,5.45925925925926,6,17,6,31,405
1655,27,1,29,0,52,25,1,1,15,57,9,0,44,0,27,15,0,0,4,12,0,30,4,11,14,26,8,7,2,1,5.258474576271187,3,29,3,21,236
1656,43,7,60,3,90,51,2,5,24,89,12,0,60,0,66,46,2,0,7,23,0,56,7,9,18,36,29,6,11,0,5.690104166666667,13,11,4,33,384
1657,11,0,22,2,25,15,0,1,5,30,6,0,21,0,15,20,0,0,0,4,0,8,6,3,2,7,6,2,2,1,5.142857142857143,1,22,3,16,140
1658,14,1,14,1,23,19,1,0,14,27,7,0,18,1,33,17,0,0,3,14,0,24,0,3,4,16,8,4,3,0,4.493975903614458,4,0,3,15,166
1659,10,1,23,2,40,16,2,1,11,31,4,0,25,0,31,15,1,0,3,5,0,18,0,9,4,15,3,1,0,0,4.425287356321839,0,9,3,13,174
1660,9,1,29,1,22,14,0,0,9,31,9,1,20,0,14,7,0,0,2,15,0,19,3,4,10,15,3,4,4,1,5.171232876712328,4,11,2,17,146
1661,15,0,34,0,49,21,1,0,4,67,4,0,34,0,40,18,0,0,5,10,0,14,0,6,13,30,10,2,2,5,4.759825327510917,1,10,4,19,229
1662,14,2,24,1,37,16,0,1,13,41,4,1,27,1,36,38,0,0,1,12,0,27,1,13,2,23,6,2,2,3,4.659090909090909,4,9,4,11,176
1663,9,0,5,0,13,10,1,0,8,4,4,0,15,0,24,9,0,0,5,7,0,16,0,1,11,15,1,0,1,0,4.431578947368421,1,5,3,11,95
1664,16,0,20,2,42,21,2,2,7,28,8,1,43,0,22,19,1,0,4,14,0,25,0,11,6,28,1,1,1,6,3.2101694915254235,1,6,3,20,295
1665,5,1,14,1,21,17,0,0,8,23,10,0,28,0,25,10,0,0,2,11,0,14,1,4,0,18,5,0,0,0,4.986486486486487,0,9,3,19,148
1666,24,0,48,4,45,24,0,1,8,79,5,0,26,0,42,31,0,1,5,18,0,33,5,17,2,27,10,3,2,2,4.719101123595506,3,12,2,17,267
1667,17,1,22,0,38,18,0,1,8,41,6,0,21,0,23,23,0,0,4,15,0,21,4,6,8,13,10,1,2,1,5.457142857142857,1,7,4,18,175
1668,7,0,12,3,14,4,1,0,6,17,6,0,21,2,8,10,0,0,2,4,0,14,0,1,1,9,2,4,1,1,5.022222222222222,2,21,2,9,90
1669,25,1,32,2,54,37,0,1,19,54,14,3,49,0,32,18,0,0,1,13,0,36,5,3,12,31,8,8,5,2,5.973384030418251,7,10,4,26,263
1670,10,0,32,3,38,41,1,2,17,50,8,0,39,0,39,24,0,0,10,18,0,40,0,10,9,31,10,6,4,2,5.3087719298245615,4,7,4,27,285
1671,23,5,58,0,77,40,3,4,13,77,7,3,38,0,43,39,0,0,2,20,0,27,2,5,11,26,14,1,5,3,5.227891156462585,7,6,4,31,294
1672,14,0,35,1,48,14,0,0,7,41,8,1,23,0,40,16,0,0,1,14,0,25,1,4,6,17,16,1,2,3,4.529100529100529,3,12,3,29,189
1673,4,2,22,1,30,15,4,1,9,28,7,0,24,0,17,14,0,0,1,11,0,20,4,4,8,12,3,2,0,2,5.4961832061068705,2,7,3,16,131
1674,19,9,47,0,70,27,1,3,8,78,32,0,25,0,42,34,1,0,4,14,0,23,12,4,15,19,17,3,0,4,5.314935064935065,0,20,4,32,308
1675,13,0,23,1,26,16,0,0,11,28,5,0,21,0,25,14,1,0,1,7,0,21,4,3,2,11,6,3,1,6,5.263565891472868,3,1,3,11,129
1676,14,2,29,1,45,12,0,2,10,69,6,0,14,0,26,17,0,0,3,16,0,31,3,6,1,23,11,1,0,1,2.6774193548387095,0,51,3,22,310
1677,15,1,17,1,48,17,0,1,7,41,9,0,31,0,41,14,1,0,0,5,0,9,1,2,4,21,7,1,3,0,4.773480662983426,3,6,4,27,181
1678,15,0,41,1,41,19,1,0,18,56,8,0,43,0,38,16,0,0,4,23,0,43,5,7,2,19,10,1,7,4,5.278260869565218,8,12,4,25,230
1679,2,0,5,0,5,2,0,0,0,2,0,0,7,0,2,1,0,0,0,0,0,1,0,0,2,2,0,0,0,0,4.888888888888889,0,0,1,2,18
1680,3,0,13,1,21,8,0,0,6,25,6,0,17,0,14,10,0,0,1,2,0,10,1,1,4,19,2,3,0,1,4.970588235294118,1,12,3,15,102
1681,18,0,38,3,48,14,2,0,9,42,3,0,33,0,33,26,1,0,2,12,0,22,6,2,6,19,6,2,1,1,4.798882681564246,2,4,3,21,179
1682,13,0,23,1,31,11,0,0,8,35,8,0,11,1,35,19,0,0,1,15,0,20,5,1,5,13,8,1,6,0,4.9411764705882355,5,11,3,10,136
1683,14,1,45,0,52,21,2,1,15,60,9,0,29,0,46,40,0,0,0,12,0,29,11,8,15,23,16,3,3,2,5.122866894197952,4,5,4,18,293
1684,19,2,36,0,59,27,0,0,8,55,9,0,43,0,21,19,0,0,3,8,0,17,2,4,12,18,11,3,2,2,5.266666666666667,2,1,3,25,225
1685,24,2,56,3,93,41,2,0,8,79,24,0,58,0,49,37,0,0,2,25,0,32,31,21,24,23,9,8,4,5,5.788135593220339,6,28,4,19,354
1686,1,1,30,1,24,11,0,0,7,35,1,0,11,0,19,16,0,0,4,9,0,19,1,0,8,6,8,0,0,4,4.467889908256881,4,4,3,12,109
1687,4,0,13,0,16,5,0,0,1,14,3,0,4,0,20,7,0,1,2,6,0,10,2,5,8,9,10,1,2,0,4.8,2,6,2,10,80
1688,23,0,40,2,48,30,0,0,19,59,7,0,41,1,37,22,2,2,3,10,0,32,1,6,8,24,7,1,2,4,5.246963562753036,4,9,3,21,247
1689,38,1,68,6,88,66,1,0,25,94,21,0,41,0,76,37,1,0,0,21,0,52,11,6,18,43,15,14,4,7,5.159029649595688,6,26,4,36,371
1690,22,1,28,2,30,10,2,4,13,15,2,0,31,0,30,10,0,0,2,8,0,21,6,2,6,13,3,1,1,3,5.0,4,14,3,13,124
1691,33,1,57,6,73,43,0,0,32,89,7,0,54,0,38,38,0,0,1,9,0,43,0,7,7,26,20,10,6,6,4.989010989010989,9,7,4,28,364
1692,9,0,35,1,43,33,1,0,10,42,7,1,29,0,18,6,1,0,2,14,0,26,4,3,12,12,5,1,1,4,4.889423076923077,5,16,3,22,208
1693,23,4,43,0,44,29,4,2,14,58,8,0,45,0,29,13,2,0,2,9,0,23,4,8,11,20,14,8,4,2,5.792,7,9,4,23,250
1694,5,0,14,2,13,5,0,0,5,15,3,0,19,0,6,10,0,0,2,3,0,9,0,2,2,6,3,2,2,1,5.5588235294117645,2,5,3,7,68
1695,5,0,15,1,19,6,0,0,6,37,6,0,10,0,12,11,0,0,0,2,0,7,2,2,5,8,2,1,0,0,4.7368421052631575,1,20,2,12,114
1696,9,0,53,4,51,22,2,0,11,59,8,0,36,0,27,22,2,0,2,17,0,28,1,7,10,23,13,5,2,3,5.448275862068965,2,7,4,22,232
1697,11,0,18,3,15,13,0,0,3,21,2,1,21,0,16,8,1,0,0,7,0,15,0,4,0,14,9,0,0,0,5.541666666666667,0,23,2,7,96
1698,8,0,16,0,25,12,0,0,6,24,6,1,22,0,36,16,1,0,1,7,0,14,0,1,2,31,2,0,4,5,3.8535031847133756,8,10,3,13,157
1699,27,5,54,1,66,27,0,1,24,80,13,0,52,0,33,32,1,0,4,17,0,40,6,8,12,22,15,2,6,5,5.495016611295681,8,13,4,26,301
1700,15,0,18,1,20,17,1,0,6,28,4,0,28,0,10,10,1,0,0,8,0,13,0,4,5,7,8,1,3,1,5.590909090909091,3,4,3,8,132
1701,11,1,42,2,47,20,3,3,15,52,17,2,38,0,41,30,1,0,4,18,0,37,5,7,3,17,8,5,6,2,4.666666666666667,8,15,4,23,252
1702,4,0,40,1,41,19,0,0,4,46,13,0,22,0,25,20,0,0,0,9,0,11,8,5,5,18,9,3,1,3,5.23469387755102,1,6,4,20,196
