,CC,CD,DT,EX,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,NONE,PDT,PRP,RB,RBR,RBS,RP,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WRB,averageWordLength,clauseWordNumber,missSpelling,score,sentenceNumber,wordNumber
1179,12,0,4,0,6,8,1,0,3,19,18,0,8,0,0,13,3,0,0,0,10,0,11,2,8,0,6,4,1,0,4,5.595238095238095,1,22,12,12,84
1180,3,1,12,0,13,3,1,0,0,13,8,0,5,0,0,18,1,0,0,2,6,0,6,14,2,0,2,0,0,0,1,4.2388059701492535,0,7,15,10,67
1181,8,2,24,0,25,11,1,1,1,41,3,0,11,0,0,21,13,0,0,2,6,0,9,17,8,1,3,2,0,1,2,5.64,1,2,24,13,125
1182,17,1,14,0,15,16,1,0,7,51,9,0,3,0,0,42,16,1,0,1,10,0,19,24,3,5,1,1,1,3,1,4.644171779141105,3,4,24,24,163
1183,2,0,7,0,6,1,0,0,0,13,4,0,4,0,0,16,6,0,0,1,3,0,3,12,2,0,2,0,0,0,1,4.489795918367347,0,3,15,9,49
1184,16,3,23,0,23,13,1,1,2,40,42,0,3,0,0,28,15,1,0,1,9,0,15,29,8,4,3,4,2,3,1,5.970059880239521,4,52,15,14,167
1185,3,0,6,0,8,2,0,0,0,13,2,0,3,0,0,8,8,0,0,0,5,0,5,3,2,0,2,1,0,0,1,4.897435897435898,1,4,9,4,39
1186,9,3,22,3,28,11,2,0,6,39,23,0,12,0,0,24,19,0,0,1,7,0,12,28,6,3,1,2,1,0,3,4.7607361963190185,1,34,17,28,163
1187,2,0,11,0,9,1,0,0,0,14,3,0,4,0,1,9,6,0,0,5,3,0,2,12,2,2,0,0,0,0,2,4.170212765957447,0,5,12,4,47
1188,15,0,10,0,18,9,0,0,5,26,17,0,7,0,0,50,18,0,0,2,5,0,14,26,4,7,10,2,1,1,3,4.303448275862069,2,20,18,17,145
1189,7,0,4,0,9,8,0,0,1,10,4,0,3,0,0,19,6,0,0,0,6,0,9,5,2,0,13,3,0,0,2,4.016949152542373,0,1,14,7,59
1190,5,1,12,1,7,4,1,0,0,10,5,0,8,0,0,16,8,0,0,2,4,0,5,15,3,4,3,2,1,1,0,5.016666666666667,1,15,16,9,60
1191,4,0,3,1,9,2,0,0,1,22,4,0,1,0,0,31,6,0,0,1,4,0,3,16,5,2,0,0,0,0,1,3.8378378378378377,0,9,12,8,74
1192,7,0,6,0,8,7,0,0,1,19,1,0,8,0,0,5,6,0,0,1,5,0,7,0,3,0,3,3,0,0,1,5.754716981132075,1,5,8,8,53
1193,8,1,16,0,14,7,0,1,1,32,12,0,4,0,0,28,8,0,0,3,10,0,7,21,4,2,2,2,0,1,3,4.962962962962963,1,7,18,19,108
1194,15,0,22,0,24,14,0,0,1,40,34,0,7,0,1,85,16,1,0,3,12,0,12,39,6,6,16,2,0,2,11,4.256880733944954,2,39,16,33,218
1195,5,4,5,0,18,6,0,0,0,27,19,0,3,0,0,15,15,0,0,1,0,0,0,20,0,2,2,3,1,0,3,4.666666666666667,0,12,19,15,93
1196,13,3,16,0,13,12,0,0,2,33,3,0,8,0,0,40,13,1,0,0,8,0,8,23,15,5,8,3,0,1,5,4.574626865671642,1,15,19,9,134
1197,2,1,7,0,4,3,0,0,2,13,3,0,2,0,0,22,9,0,0,0,3,0,5,12,0,0,2,1,1,0,2,3.8947368421052633,0,3,12,5,57
1198,5,0,9,0,8,3,0,0,0,14,8,0,6,0,0,21,8,0,0,2,5,0,3,12,6,3,2,1,0,0,1,4.857142857142857,1,10,14,7,63
1199,4,1,10,0,11,7,2,0,1,20,10,0,12,0,0,19,8,3,0,0,2,0,2,18,1,0,1,1,0,0,3,4.8,0,9,17,15,80
1200,0,1,11,0,10,7,0,0,0,16,4,0,1,0,0,6,5,0,0,0,1,0,1,8,1,3,0,1,0,0,1,5.019607843137255,0,4,14,7,51
1201,10,1,13,1,18,1,1,1,2,37,18,0,6,0,0,23,4,0,0,0,1,0,4,15,4,1,4,2,1,2,2,5.030612244897959,2,16,16,10,98
1202,10,5,14,0,17,11,0,2,3,22,11,0,4,0,0,25,9,0,0,0,8,0,10,16,8,4,2,6,0,1,6,5.01010101010101,5,13,18,16,99
1203,2,1,8,1,7,3,0,0,0,10,11,0,2,0,0,11,6,0,0,1,2,0,3,9,0,0,2,0,1,0,3,4.454545454545454,0,12,16,6,44
1204,3,1,10,2,11,6,0,0,0,17,2,0,1,0,1,25,12,1,0,0,7,0,5,22,6,3,1,1,0,0,6,4.536231884057971,0,2,19,8,69
1205,3,1,8,1,10,3,1,0,1,22,8,0,4,0,0,20,6,0,0,0,3,0,7,15,3,0,3,1,2,0,3,5.283783783783784,0,9,20,14,74
1206,3,0,5,0,2,4,0,0,1,9,0,0,2,0,0,9,7,0,0,0,0,0,4,2,3,1,6,0,0,0,4,4.454545454545454,1,2,6,9,44
1207,6,0,12,2,12,3,1,0,1,23,11,0,4,0,0,14,7,0,0,0,2,0,3,9,2,2,3,2,1,0,2,4.8625,1,22,16,9,80
1208,5,2,14,1,15,11,0,0,1,27,14,0,4,0,0,21,11,0,0,2,2,0,2,21,4,1,0,0,2,0,4,4.747368421052632,1,16,18,18,95
1209,19,6,18,2,30,14,1,1,5,48,31,0,15,0,0,51,25,0,1,4,7,0,14,21,14,3,18,7,3,1,2,4.88546255506608,1,32,21,26,227
1210,1,0,7,0,10,7,0,0,2,8,1,0,2,0,0,19,8,0,0,1,8,0,12,1,2,2,10,6,0,0,5,4.456140350877193,0,3,17,12,57
1211,3,3,7,0,9,7,0,0,0,19,14,0,3,0,0,26,4,0,0,1,5,0,2,20,2,1,1,2,2,2,0,4.988372093023256,3,13,17,11,86
1212,10,1,12,0,15,10,0,0,0,21,2,0,9,0,0,20,6,0,0,1,2,0,2,2,0,0,2,14,0,0,3,5.313432835820896,0,3,11,7,67
1213,3,0,5,0,3,3,0,0,0,6,1,0,1,0,0,11,4,0,0,0,3,0,3,10,0,0,1,0,0,0,3,3.8181818181818183,0,4,11,4,33
1214,10,4,13,0,9,9,0,1,0,20,24,0,2,0,0,23,7,0,0,2,4,0,4,21,4,2,7,0,0,1,2,4.595419847328245,1,29,21,23,131
1215,1,1,3,0,3,4,0,0,0,6,1,0,0,0,0,5,4,0,0,0,4,0,1,4,0,0,1,0,0,0,3,4.043478260869565,0,3,14,3,23
1216,8,0,6,0,12,6,0,1,1,21,2,0,3,0,0,17,6,1,0,1,2,0,8,3,8,1,9,5,2,2,2,5.380952380952381,2,1,14,8,63
1217,2,0,3,0,14,1,0,0,1,15,5,0,2,0,0,9,5,0,0,0,3,0,4,0,5,2,3,0,0,0,0,5.021739130434782,0,3,12,6,46
1218,0,0,3,1,3,4,0,0,3,10,3,0,3,0,0,7,5,1,1,0,0,0,4,1,1,0,4,3,0,0,2,5.0256410256410255,1,1,9,9,39
1219,11,3,8,2,19,3,0,0,0,21,6,0,4,0,0,23,11,0,0,2,6,0,6,12,1,8,3,1,0,1,1,5.073170731707317,1,8,16,12,82
1220,17,3,21,1,22,12,0,0,9,30,1,0,12,0,0,50,19,0,0,2,14,0,23,23,3,7,5,3,0,0,6,4.365384615384615,0,10,21,19,156
1221,4,2,7,0,8,4,1,0,1,17,3,0,5,0,0,16,8,0,0,0,7,0,6,12,1,1,1,0,2,0,1,4.902777777777778,2,5,19,9,72
1222,4,1,20,1,28,8,0,1,2,33,10,0,9,0,1,33,16,0,0,2,5,0,8,26,2,5,5,0,0,0,1,4.303030303030303,0,28,16,17,132
1223,3,0,11,0,12,5,0,0,3,21,6,0,1,0,0,19,2,0,0,1,13,0,14,1,0,1,12,2,0,1,2,4.260273972602739,1,2,10,14,73
1224,5,4,30,0,26,13,0,0,1,48,46,0,16,0,0,40,13,0,0,6,10,0,5,44,4,0,9,1,0,0,2,4.621495327102804,2,45,20,37,214
1225,3,1,9,0,7,5,0,0,0,13,6,0,0,0,0,14,6,0,0,0,6,0,4,18,2,3,0,1,1,0,5,4.824561403508772,1,5,14,11,57
1226,8,1,12,0,8,11,0,1,2,24,12,0,10,0,0,9,7,1,0,2,2,0,8,18,2,2,0,0,0,0,0,5.153061224489796,0,11,23,16,98
1227,4,1,16,4,13,5,1,0,1,28,11,0,3,0,0,32,10,0,0,1,8,0,6,23,2,2,3,1,0,1,2,4.394230769230769,0,11,17,18,104
1228,9,0,14,0,9,6,0,2,0,19,11,0,3,0,0,24,9,0,0,0,9,0,7,21,2,7,0,0,1,0,3,4.987804878048781,0,19,16,12,82
1229,17,0,12,3,18,10,0,1,2,40,15,0,11,0,0,45,22,0,0,1,6,0,6,18,8,4,17,2,1,1,1,4.545454545454546,2,22,24,22,165
1230,11,1,19,0,26,5,0,1,5,36,12,0,5,0,0,28,18,0,0,0,5,0,9,19,5,0,1,0,1,0,0,4.9298245614035086,0,13,19,11,114
1231,18,2,24,0,44,10,1,1,7,52,34,0,11,0,1,63,15,0,0,5,12,0,15,25,7,4,15,2,2,4,3,5.240663900414938,5,35,24,28,241
1232,10,0,10,0,19,13,0,0,3,37,15,0,4,0,0,29,19,0,0,3,7,0,10,11,4,4,3,4,0,0,2,5.142857142857143,0,11,21,15,119
1233,8,1,20,0,21,4,0,0,3,44,5,0,7,0,0,28,15,0,0,4,13,0,13,18,12,0,7,3,0,0,0,4.801470588235294,0,6,17,21,136
1234,10,1,16,1,15,14,0,1,1,39,1,0,1,0,0,35,6,0,0,0,6,0,6,26,10,2,2,2,2,1,2,4.831932773109243,1,4,19,12,119
1235,8,0,12,0,24,6,3,0,2,30,37,0,9,0,0,18,6,0,0,2,4,0,4,22,7,3,2,0,0,2,4,6.068181818181818,2,37,24,15,132
1236,8,0,16,2,27,8,1,0,3,29,15,0,8,0,0,41,20,0,0,1,12,0,11,28,7,5,9,4,3,0,2,4.621621621621622,1,14,24,23,148
1237,2,0,8,0,10,3,0,0,1,15,5,0,1,0,0,13,8,0,0,0,0,0,2,11,4,3,3,1,0,0,1,4.886792452830188,0,10,14,9,53
1238,2,2,11,1,7,4,0,1,0,19,7,0,4,0,0,12,7,1,0,0,8,0,8,5,5,1,3,5,0,0,1,5.085714285714285,0,8,15,12,70
1239,9,3,20,1,26,17,0,0,1,33,12,0,11,0,1,28,8,1,0,1,7,0,7,20,3,4,1,2,0,0,2,5.051851851851852,0,8,24,20,135
1240,5,1,12,0,19,10,0,0,1,24,2,0,2,0,0,22,13,0,0,0,3,0,5,24,3,3,1,0,1,0,1,4.8,0,3,16,15,95
1241,11,1,22,0,28,9,1,1,3,32,30,0,10,0,0,12,5,1,0,0,5,0,8,24,2,3,0,2,0,0,1,5.32089552238806,0,31,22,18,134
1242,12,0,16,1,15,8,0,0,2,31,2,0,3,0,0,27,0,0,0,0,3,0,3,14,4,2,2,1,0,0,2,4.3125,0,4,19,12,80
1243,13,2,18,2,16,6,0,0,3,33,8,0,6,0,0,41,26,0,0,1,9,0,10,34,9,1,0,2,1,0,3,4.683453237410072,1,10,17,22,139
1244,4,3,14,2,27,9,0,0,6,28,3,0,5,2,1,51,24,0,0,1,5,0,11,28,9,2,15,1,0,0,5,3.912751677852349,1,15,23,25,149
1245,13,1,21,0,26,5,0,0,5,35,45,0,8,0,0,36,3,0,0,7,14,0,18,28,8,2,0,2,0,0,2,5.333333333333333,0,50,19,33,171
1246,8,4,16,2,25,6,1,4,3,33,17,0,7,0,0,51,31,0,0,1,13,0,14,30,6,9,11,10,0,0,3,4.409090909090909,0,16,17,28,176
1247,3,0,4,0,15,7,0,0,4,16,5,0,3,0,0,8,6,0,0,0,2,0,6,1,3,1,5,4,1,0,1,5.333333333333333,1,1,12,7,54
1248,13,1,13,0,19,14,0,1,2,30,7,1,9,0,0,31,12,0,0,4,13,0,18,3,7,3,18,4,2,1,7,5.140495867768595,2,14,15,13,121
1249,22,6,27,1,38,9,1,5,7,52,30,0,8,0,0,68,23,0,0,6,8,0,12,44,10,3,18,5,2,3,2,4.326530612244898,4,31,22,24,245
1250,4,0,5,1,11,8,0,0,3,9,4,0,3,0,0,18,15,0,0,0,9,0,10,0,6,3,10,7,1,0,3,5.0,1,3,14,12,75
1251,9,6,15,1,26,4,0,1,1,26,15,0,5,0,0,30,8,0,0,2,8,0,5,17,1,2,6,1,0,2,1,4.855670103092783,2,14,16,11,97
1252,1,2,3,1,2,1,2,0,1,6,1,0,1,0,0,7,3,0,0,1,1,0,2,3,3,0,0,0,0,0,0,4.08,0,1,11,4,25
1253,7,0,4,0,12,8,0,0,1,18,6,1,1,0,0,16,1,0,0,0,3,0,3,14,6,1,1,2,0,0,5,4.793103448275862,0,11,10,2,58
1254,2,0,2,0,4,1,0,0,0,4,20,0,0,0,0,4,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4.65625,0,20,8,3,32
1255,12,1,20,0,30,11,0,0,2,30,17,0,3,0,0,31,21,0,0,3,13,0,16,31,6,3,5,1,0,2,3,4.704697986577181,1,13,17,19,149
1256,7,2,25,0,23,5,0,0,3,39,26,0,0,0,0,22,2,0,0,2,6,0,5,17,4,5,4,8,0,0,1,4.888888888888889,0,20,20,14,117
1257,7,0,11,0,16,4,0,0,1,22,7,0,5,0,0,27,11,1,0,2,3,0,3,18,2,3,2,0,0,2,3,4.337662337662338,3,11,13,4,77
1258,6,2,3,0,9,8,0,0,3,21,6,0,1,0,0,22,4,0,0,1,7,0,13,9,0,3,3,1,0,0,3,4.306451612903226,2,5,10,6,62
1259,3,0,8,0,5,8,0,1,0,11,7,0,0,0,0,14,4,0,0,0,4,0,3,11,1,0,2,0,0,0,2,4.916666666666667,0,7,14,7,48
1260,14,3,14,0,20,9,1,0,6,35,4,0,6,0,0,39,17,0,0,1,18,0,25,13,8,4,15,6,0,2,4,4.270833333333333,2,5,23,16,144
1261,5,0,4,0,10,4,0,0,0,13,5,1,1,0,0,15,7,0,0,1,1,0,1,2,6,4,5,1,0,0,1,4.529411764705882,0,12,12,6,51
1262,15,2,32,0,26,8,0,0,1,52,33,0,4,0,0,43,9,0,0,2,1,0,4,32,8,7,6,3,1,0,2,4.664739884393064,0,32,23,29,173
1263,3,1,6,0,10,3,0,0,0,17,9,0,6,0,0,16,4,0,0,2,5,0,3,15,0,3,2,3,0,0,1,4.0,0,9,13,12,73
1264,6,1,5,3,9,5,0,0,0,13,4,0,1,0,0,17,8,0,0,1,2,2,1,15,2,0,0,0,0,1,3,3.8703703703703702,1,11,11,3,54
1265,9,2,9,0,18,5,0,0,2,28,18,0,4,0,0,19,6,1,0,1,5,0,10,17,4,6,2,1,0,0,2,4.383928571428571,0,21,17,8,112
1266,7,1,13,2,16,9,0,1,2,23,2,1,2,0,0,27,11,0,0,1,8,0,11,12,5,0,6,8,2,0,3,4.66,1,4,18,14,100
1267,9,1,8,0,20,8,1,0,2,30,11,0,3,0,0,40,8,0,0,3,6,0,9,20,7,4,5,0,0,0,2,4.432203389830509,0,15,17,18,118
1268,13,0,29,4,21,18,0,0,2,31,6,0,6,0,0,35,15,2,0,0,10,0,8,31,3,4,4,1,0,2,5,4.409448818897638,3,7,16,14,127
1269,10,1,13,2,16,8,0,0,2,22,3,0,2,0,0,28,16,0,0,2,6,0,8,22,7,1,4,0,1,0,1,4.574074074074074,0,6,23,19,108
1270,2,1,17,0,13,10,0,0,0,17,39,0,5,0,0,20,12,0,0,2,10,0,7,26,3,1,1,2,1,0,4,4.769230769230769,0,26,20,21,117
1271,12,1,22,2,18,10,1,1,4,42,6,0,1,0,0,21,12,0,0,2,12,0,13,22,17,3,3,2,0,0,1,4.867768595041323,0,8,19,22,121
1272,8,3,17,0,26,6,0,1,0,32,11,0,7,0,0,35,9,0,0,2,15,0,12,21,6,2,4,4,0,0,2,4.761467889908257,0,13,16,13,109
1273,9,4,18,2,21,12,0,2,4,23,24,0,14,0,2,36,15,0,0,4,6,0,10,23,7,4,7,5,0,0,2,5.239726027397261,1,15,16,26,146
1274,9,1,11,0,7,12,0,0,1,22,30,0,2,0,0,33,8,0,0,1,3,0,2,29,2,1,3,2,1,0,3,4.415254237288136,0,25,17,10,118
1275,14,2,23,0,26,18,0,0,5,48,18,0,4,0,0,40,21,0,0,3,8,0,19,24,12,3,9,4,0,3,2,4.920634920634921,2,21,24,22,189
1276,6,2,13,2,12,16,0,3,1,26,2,0,3,0,0,33,10,0,0,0,6,0,6,19,1,5,7,1,0,0,0,4.222222222222222,0,8,19,25,126
1277,4,2,12,0,9,1,0,0,2,15,2,0,7,0,0,13,11,0,0,1,3,0,6,6,5,0,4,1,1,0,3,5.083333333333333,0,6,16,6,60
1278,2,3,10,0,10,0,0,0,2,23,10,0,5,0,0,15,7,0,0,0,9,0,5,10,1,1,0,0,0,0,1,4.655737704918033,0,18,15,3,61
1279,3,0,5,0,9,1,0,0,5,25,2,0,3,0,0,19,7,0,0,1,6,0,11,1,3,2,7,1,0,2,3,4.7384615384615385,2,6,13,9,65
1280,10,0,17,0,27,8,1,0,4,32,9,0,1,0,0,57,19,0,0,2,15,0,19,28,2,7,4,5,0,1,2,4.875912408759124,1,9,21,17,137
1281,8,2,5,1,9,7,3,0,4,18,3,0,6,0,0,22,6,0,1,2,0,0,5,6,0,2,8,4,1,0,5,4.722222222222222,0,2,15,7,72
1282,11,1,16,1,23,7,0,0,1,27,10,0,6,0,0,42,22,0,0,3,13,0,12,39,4,5,6,1,1,0,1,4.3624161073825505,1,10,23,27,149
1283,7,1,16,0,16,0,0,0,1,26,10,0,1,0,1,19,9,0,0,0,4,0,4,15,1,0,5,0,0,0,0,3.810810810810811,0,9,11,15,74
1284,4,2,7,0,12,4,0,0,0,21,11,0,3,0,0,12,5,0,0,0,4,0,1,12,4,2,1,0,0,0,2,4.763636363636364,0,11,16,7,55
1285,4,3,3,1,8,6,0,1,1,13,5,0,10,0,0,13,7,0,0,2,6,0,9,0,5,4,13,6,0,2,5,5.048192771084337,2,9,10,12,83
1286,4,0,5,0,6,4,0,0,1,7,13,0,2,0,0,13,4,0,0,0,3,0,3,8,2,4,3,2,0,0,1,4.372881355932203,0,12,15,9,59
1287,13,4,23,0,18,10,3,1,7,44,9,0,6,0,1,31,12,1,1,1,7,0,15,20,10,3,6,2,2,1,5,4.464968152866242,4,23,16,27,157
1288,6,3,7,0,9,11,1,0,1,12,1,0,6,0,0,30,15,0,0,0,0,0,2,20,2,2,3,0,0,0,5,4.302631578947368,0,5,16,10,76
1289,2,1,10,2,12,7,0,0,1,23,10,0,5,0,0,38,16,0,0,0,4,0,4,22,4,6,8,0,0,0,2,5.088495575221239,0,10,21,26,113
1290,7,2,12,1,13,5,0,0,1,22,1,0,10,1,1,21,7,0,0,1,5,0,5,12,3,1,4,4,1,0,0,4.506666666666667,0,4,15,9,75
1291,9,0,13,1,9,2,0,0,1,31,10,0,5,0,0,20,8,0,0,0,7,0,10,0,2,2,12,5,0,0,2,4.895348837209302,0,6,18,13,86
1292,13,1,25,1,31,15,1,1,6,33,14,1,16,0,0,40,9,0,0,0,10,0,12,7,4,4,22,9,0,1,11,4.6453900709219855,2,27,17,19,141
1293,8,1,19,0,30,8,0,0,1,29,27,0,5,0,0,31,10,0,0,5,15,0,12,32,5,6,3,1,0,1,4,5.030075187969925,2,33,17,15,133
1294,7,1,16,0,28,8,0,0,2,28,5,0,7,0,1,36,13,0,0,3,11,0,6,20,6,3,2,1,0,2,3,4.5607476635514015,2,4,19,14,107
1295,12,1,9,2,9,2,0,0,0,26,3,0,3,0,0,18,9,1,0,4,3,0,4,17,5,2,2,1,0,0,1,4.578947368421052,0,4,11,9,76
1296,9,1,17,0,17,8,0,0,2,43,12,0,3,0,0,61,8,0,0,6,15,0,14,36,6,3,1,0,0,2,9,4.561151079136691,2,11,19,21,139
1297,17,2,14,0,28,16,2,0,5,41,19,0,21,0,0,51,16,0,0,5,16,0,24,32,8,5,12,4,0,0,1,4.877358490566038,0,18,24,24,212
1298,17,4,20,0,30,18,1,0,0,51,45,0,7,0,0,42,13,1,0,1,0,0,1,33,5,9,13,5,5,0,3,5.213270142180095,1,53,18,26,211
1299,11,0,18,2,13,5,0,0,1,21,12,0,2,0,0,17,8,0,0,4,7,0,10,25,5,7,1,1,0,0,0,5.244186046511628,0,11,17,11,86
1300,11,1,12,0,17,10,1,2,5,31,25,0,7,0,0,27,11,0,0,2,10,0,16,13,2,1,5,2,0,0,2,5.207142857142857,0,24,22,14,140
1301,10,0,12,0,16,8,0,0,0,32,25,0,4,0,0,17,9,0,0,3,5,0,5,23,2,3,2,1,0,0,2,5.655172413793103,0,23,24,16,116
1302,9,6,11,0,12,10,0,0,0,22,4,0,7,0,0,18,10,0,0,0,3,0,1,0,1,0,6,4,2,0,0,5.159420289855072,1,3,16,10,69
1303,8,3,23,0,25,11,1,0,0,36,14,0,9,0,0,21,14,0,0,2,8,0,6,19,6,5,4,0,0,0,2,5.08,0,13,22,15,125
1304,1,1,9,0,4,9,0,0,0,25,6,0,1,0,0,22,2,0,0,0,17,0,13,14,4,1,2,0,0,0,2,4.6438356164383565,0,5,18,14,73
1305,16,0,27,2,29,16,0,1,5,61,11,0,4,0,0,49,21,0,0,3,12,0,16,41,9,5,9,0,1,1,2,4.328767123287672,1,20,23,27,219
1306,9,2,14,1,15,9,0,0,1,27,1,0,5,0,0,20,9,0,0,4,6,0,3,14,3,4,2,0,0,0,1,4.156626506024097,0,3,16,2,83
1307,1,0,11,0,11,5,0,1,0,13,5,0,6,0,0,17,8,0,0,1,5,0,4,18,1,1,2,0,1,1,0,4.26984126984127,1,5,17,14,63
1308,18,1,26,1,38,10,0,2,6,67,47,0,12,0,0,45,20,0,0,3,14,0,13,35,6,8,7,2,2,0,2,5.078431372549019,0,43,24,42,255
1309,2,0,5,0,5,2,2,0,1,8,3,0,1,0,0,8,5,0,0,0,3,0,6,6,3,4,1,1,0,0,0,4.021739130434782,0,5,12,7,46
1310,7,0,10,0,12,7,0,0,0,26,10,0,1,0,0,23,9,0,0,1,9,0,9,21,4,6,1,0,0,0,3,4.626373626373627,0,11,17,13,91
1311,2,1,5,1,12,2,0,0,2,21,0,0,4,0,0,21,4,0,0,0,6,0,8,1,2,1,8,4,0,1,1,5.527272727272727,1,4,10,8,55
1312,10,1,7,0,7,12,0,0,1,10,12,0,4,0,0,10,7,1,0,0,4,0,4,20,5,3,1,2,0,0,3,6.211267605633803,0,14,18,9,71
1313,4,1,7,0,8,5,0,0,2,19,6,0,6,0,0,32,4,1,0,4,3,0,5,20,3,2,8,3,0,1,3,4.1020408163265305,1,7,18,14,98
1314,10,2,8,0,16,12,0,0,0,18,24,0,3,0,0,28,8,0,0,4,5,0,4,19,8,2,6,1,0,0,1,4.516949152542373,0,25,17,17,118
1315,1,0,5,0,4,4,0,0,0,10,8,1,3,0,0,8,5,0,0,0,5,0,6,3,3,3,2,4,0,0,6,5.26,0,5,14,8,50
1316,6,3,13,0,15,1,0,0,3,20,10,0,7,0,0,32,11,0,0,0,14,0,16,17,3,5,6,2,0,0,4,4.4787234042553195,0,8,18,13,94
1317,4,0,17,0,23,6,1,0,5,43,17,0,2,0,0,18,6,0,0,1,2,0,7,17,7,1,4,2,1,0,0,4.849557522123894,0,18,23,19,113
1318,5,2,9,1,8,3,0,0,0,15,7,0,2,0,0,15,5,0,0,1,4,0,3,13,5,1,1,1,0,0,3,4.7368421052631575,0,13,15,7,57
1319,3,4,10,0,13,4,0,0,3,28,12,0,2,0,0,35,15,1,0,1,11,0,12,22,3,5,8,1,0,0,2,4.162162162162162,0,21,16,19,111
1320,5,1,11,0,11,8,0,0,2,21,3,0,3,0,0,29,7,0,0,0,7,0,8,19,2,4,6,0,0,0,5,4.541176470588235,0,5,17,9,85
1321,6,2,16,0,20,7,0,1,1,12,6,0,17,0,0,28,7,0,0,1,7,0,7,19,2,0,9,1,0,0,0,5.0,0,8,18,12,96
1322,5,1,8,1,14,12,0,0,2,18,5,1,12,0,0,12,13,0,0,1,7,0,8,0,6,1,10,4,0,2,5,5.146067415730337,3,11,13,10,89
1323,18,1,15,1,17,6,1,0,2,36,3,0,1,0,0,43,8,0,0,0,5,0,5,22,6,2,10,3,1,0,3,3.9473684210526314,0,7,14,10,114
1324,6,1,17,2,18,6,0,0,4,31,5,0,2,0,0,28,7,0,0,2,4,0,7,10,7,3,6,4,0,0,3,4.2254901960784315,0,4,19,17,102
1325,12,1,7,0,17,8,0,1,2,32,11,0,0,0,0,56,14,0,0,2,10,0,14,22,6,2,14,0,0,0,0,4.08029197080292,0,22,13,3,137
1326,11,1,11,0,7,5,0,0,0,19,5,0,4,0,0,24,5,0,0,0,5,0,2,19,4,1,6,2,0,0,6,4.151515151515151,2,2,11,8,66
1327,13,0,19,0,18,9,1,3,0,38,12,0,5,0,0,31,9,0,0,4,11,0,7,26,7,3,5,1,0,3,1,5.2727272727272725,3,6,22,19,143
1328,6,1,9,1,15,4,1,0,7,28,8,0,8,0,0,9,7,0,0,1,4,0,10,0,8,0,5,5,1,0,1,5.475,0,7,11,13,80
1329,1,0,6,0,7,5,0,0,0,10,5,0,5,0,0,13,3,0,0,0,3,0,3,5,4,1,1,2,0,0,1,4.930232558139535,0,6,14,8,43
1330,9,0,9,1,17,2,0,0,3,29,7,0,2,0,0,30,8,0,0,0,6,0,14,11,6,0,6,8,0,2,2,4.908045977011494,2,10,10,12,87
1331,2,0,6,0,10,6,0,1,1,12,6,0,2,0,0,15,6,0,0,0,1,0,1,11,0,2,4,2,1,0,1,5.490196078431373,0,5,17,6,51
1332,5,0,6,0,4,10,0,0,0,14,2,0,5,0,0,16,7,0,1,0,6,0,5,7,2,1,3,4,1,0,5,4.894736842105263,0,4,16,9,57
1333,4,1,19,0,24,7,0,0,2,38,6,0,4,0,0,27,9,0,0,0,6,0,7,15,4,1,7,1,1,0,5,4.928571428571429,0,7,19,13,98
1334,3,0,11,0,9,6,0,0,2,16,4,0,6,0,0,18,6,0,0,1,5,0,4,13,5,0,1,2,1,1,0,4.857142857142857,1,3,17,12,70
1335,0,3,4,0,3,2,0,1,1,9,1,0,1,0,0,10,8,0,0,0,3,0,5,8,1,1,1,0,0,0,1,4.439024390243903,0,2,10,8,41
1336,10,4,26,1,31,13,0,0,4,35,30,0,14,0,0,36,19,3,0,1,13,0,12,29,4,5,5,2,2,0,4,5.3125,1,34,23,29,176
1337,13,4,28,1,39,11,2,1,3,78,55,0,19,0,0,46,7,0,0,4,10,0,15,41,5,12,8,4,0,0,6,5.197761194029851,0,55,24,34,268
1338,15,3,34,0,27,21,3,2,0,35,61,0,7,0,0,50,22,0,0,4,7,0,8,35,9,4,10,6,1,1,0,5.227642276422764,1,56,23,35,246
1339,8,0,13,0,18,8,1,0,1,26,9,0,2,0,0,30,6,0,0,1,8,0,6,17,4,4,4,1,1,0,1,4.420560747663552,0,9,18,13,107
1340,5,2,13,1,35,5,1,0,8,31,6,0,1,0,0,28,19,0,0,0,9,0,16,1,9,6,8,6,3,0,3,5.302752293577981,1,6,12,13,109
1341,2,2,5,0,5,2,0,0,0,14,1,0,1,0,0,22,7,0,0,0,1,0,1,14,3,6,7,0,0,0,3,4.754098360655738,0,12,11,6,61
1342,4,0,9,0,11,9,0,1,1,12,6,0,1,0,0,21,4,1,0,2,10,0,4,16,3,0,2,0,0,0,4,4.28,0,7,20,12,75
1343,6,2,2,0,5,8,0,1,2,3,5,0,7,0,0,20,10,0,0,2,7,0,10,0,0,0,11,4,0,0,5,4.924242424242424,0,5,14,8,66
1344,19,1,12,0,5,7,0,0,0,29,7,0,0,0,0,26,6,0,0,0,6,0,4,19,0,5,0,1,2,0,3,4.089743589743589,2,11,11,3,78
1345,0,0,7,0,6,3,0,0,1,12,0,0,1,0,0,4,0,0,0,1,1,0,1,0,3,0,2,2,1,1,0,5.32,1,1,8,2,25
